,User_ID,Product_ID,Rating
1852928,AT8V3JOZD3KWK,B001AMI91E,2.0
591625,A1EVV74UQYVKRY,B0007LBON4,4.0
4789609,A3HC7NWLKCPX4X,B005AKK02S,1.0
2397696,AN9CP6J4JF91X,B001XURP7W,5.0
2715572,A3LWC833HQIG7J,B002MPPHKY,4.0
4383601,A1VQHH85U7PX0,B004R6WWK4,5.0
1647743,ACYZXQ2JKPZKT,B0013GWBIE,4.0
7064018,A2OWR5G2OAQF7C,B00BB5ZQC0,3.0
1922972,A2ED50E3KWKUKW,B001D8X72G,5.0
4481429,AO8NH0BV82XIE,B004UC4HCG,5.0
7683226,AWH2AY17ZU7W2,B00G6IJ5NI,5.0
7551848,A2L90SGUP36KGA,B00EO302SO,4.0
3056292,AEJAGHLC675A7,B00352LQRG,5.0
6407473,A64LEAZ2QF8L2,B008Y2SPH6,5.0
3025958,A341HCMGNZCBIT,B0032JRRXY,5.0
1609595,A3B20R4ZAH0Y2Y,B0012OV61K,4.0
7423194,A376OJHLE6SU9Q,B00DQZO3JK,3.0
5858923,A7EJERNB7IK3Z,B007Q2M17K,5.0
1114969,A1SC5OXLQNGPLN,B000KJQ1DG,5.0
7801498,A3284KYDZ00BZA,B00IVFDZBC,5.0
372892,A3QQGPI3CTV9SX,B0001A06GW,5.0
4225083,A3JNBO7H2SPL44,B004KSQANO,4.0
7550663,A3V0YR50F1XSKP,B00ENL46B6,3.0
153905,A1B0NL8UWAELI7,B000067RT6,5.0
7809644,A30R8VFR16RE32,B00JC31SGG,4.0
3376628,AEJAGHLC675A7,B003I4FD9I,5.0
2024841,A3AYSYSLHU26U9,B001FWYU9E,5.0
3961575,A2PJH18W4XHTZW,B0049MPQDG,1.0
2485765,A35IX2GE0VC0JP,B0028Y4CWI,1.0
537939,A1JWSDDIH5Z7DV,B0006435AM,5.0
4249898,A2T24Z5QP2OMXU,B004M0TVWM,5.0
7162601,AZMY6E8B52L2T,B00BSED7S4,5.0
5687038,AJCR7L4AXL2OG,B007AJZF4U,5.0
1693516,AVPNQUVZWMDSX,B00152OB4I,5.0
6234319,AU3GYRAKBUAEU,B008H9BXMK,3.0
681363,A2NOW4U7W3F7RI,B0009RKL6C,5.0
5068363,A1L0P1ZP5FD6EC,B005LJQMZC,5.0
4516522,A1F7YU6O5RU432,B004VVLZN0,5.0
1982272,A31N0XY2UTB25C,B001EZ46F0,5.0
7742039,A3AYSYSLHU26U9,B00H8JYOG2,5.0
1390408,A3PU3EDJ2FG1AW,B000UD3NTC,4.0
766778,AJCR7L4AXL2OG,B000BP50AY,1.0
2468769,A21INUA35HX4XQ,B0027UVTQA,4.0
1174958,A1C47ROOK7BSVL,B000MTSYT8,1.0
5097692,A4D5B7Q8A7PA6,B005NCNE62,5.0
6620519,A1EOTB1WHLSW6G,B009H0XQPA,5.0
515840,A2Y3WWPUKIJ59I,B0002XN3VS,2.0
7562069,A37IRE9GZ0CZ7I,B00ESJPSWY,3.0
1198872,A3F3B1JPACN215,B000N99BBC,4.0
5708354,ACQYIC13JXAOI,B007BYLLNI,5.0
790748,A3D01HLSUFEZQY,B000BYQQPI,3.0
1602102,A1SC5OXLQNGPLN,B0012GQZZU,4.0
2072599,A3TRY87JJCA5Y8,B001HZI2ZC,2.0
202646,A2BX8DDQGCCG2J,B00006JPRM,3.0
5640884,A1UL2JH7XOUGM5,B0076BNKOY,5.0
3975396,A3223W5IROMYTY,B0049YQVHE,5.0
3047405,A3BI8BKIHESDNQ,B0034HQK5K,5.0
3122331,A1V5TRJXTI6F01,B0037H8AB4,5.0
4174872,A1R19YYR5OR26T,B004I5UDO6,4.0
7082509,A3BVN2QBNPBHCR,B00BE6C692,5.0
1288639,A25RTRAPQAJBDJ,B000PH7X30,3.0
5906339,A30X750M8V1XXW,B007T9TK9M,3.0
6521761,A2QI2NTDTMK2FV,B0097CXWUW,4.0
1903504,A2Y739CRM15WDL,B001CHHVCU,4.0
1522687,A1FDV3WPOHREY9,B000XY4AD6,5.0
972955,A2L42QEWR77PKZ,B000GIT002,5.0
970652,A2NX6MFZP8TM6S,B000GHDPHC,5.0
6601146,A13WREJ05GMRA6,B009F1DYF8,3.0
7647870,A5CDMTW6JKV5G,B00FNRC9UE,5.0
7426767,A2V9DTXTQ5YIMK,B00DQZRQPI,4.0
6618718,A2VALCFTOWFYXZ,B009GUKTQK,5.0
2220914,AB094YABX21WQ,B001PKEJYM,4.0
5360115,A17RFKCYS69M3Y,B006CQR7CK,1.0
544497,A2AFTRU43PY9P5,B00065ANYW,5.0
4944366,A3CLWR1UUZT6TG,B005GRFTMQ,4.0
2466756,ADZF3QDGSZE7K,B0027JPW8M,5.0
4148016,A1EH2S92FHWZRP,B004HKAIBA,4.0
5570313,ADLVFFE4VBT8,B0073FE1F0,4.0
7299602,A2NYK9KWFMJV4Y,B00CPGYNV4,4.0
5058101,A2J0IBS4PFRO2C,B005L38VPC,5.0
5943497,A27M75LRSJ788H,B007WTAJTO,5.0
4264492,AUBEFRFHJR64Y,B004M9GV4E,4.0
576371,AN9WA4C5E7YY5,B0006VMBGO,5.0
3647687,A2IFGGXG3YV3Y6,B003X26LXW,5.0
7465833,A38C12950IM24P,B00DVH25QQ,5.0
1835002,A274X54O9CN2SR,B0019RE1FI,4.0
2793050,A197T2N6RU7K56,B002QUZM0U,5.0
5738867,A34VRVI4CSI5RQ,B007G95FJE,3.0
5585011,A1KI7YHQEOS1RB,B00746LVOM,4.0
115017,A2AEZQ3DGBBLPR,B00005QEY4,5.0
1525050,A1U5NWJOYH2QQH,B000Y3YKKY,1.0
4957934,AUBEFRFHJR64Y,B005HE13D2,4.0
1807575,A3VI2VETB90ZG5,B00192KCAG,4.0
1250090,ASCBJEPXTOU0V,B000OGX5AM,5.0
6522337,A96JD9312DHWC,B0097CZHAU,5.0
1437910,A6FIAB28IS79,B000VE1WWU,4.0
3726915,A2EN82VBJT44QP,B003ZX8B0U,2.0
4721198,A1RPTVW5VEOSI,B0055R0YK4,3.0
4458024,A1KWPIORLG2QV,B004T9RR6I,5.0
7293249,A4UGMKUSX9XHI,B00COF7DGS,5.0
1005065,A1NNMOD9H36Q8E,B000HJPK2C,4.0
5219587,A1CMD08Z49PGKQ,B005WX50DM,5.0
3381910,A3EHJ5519LG7TR,B003IE49T8,5.0
1089157,AFNG8O2DXRCUV,B000JMJWV2,5.0
2482718,ASCBJEPXTOU0V,B0028N6YH0,5.0
6011555,A2ZDY0V4Q1SZD7,B0081H8TRA,3.0
653311,AWJWCKB92RJX2,B00093IIRA,4.0
6043889,A3AZI828WJN1CD,B00834SJSK,5.0
851850,A1AWL9JASMG904,B000EGQS5G,5.0
1769216,A1BT6TL7UCIC5Y,B00176TEGM,5.0
3095804,A2BMZRO0H7TFCS,B0036Q7MV0,5.0
569131,A2OBDNQ5ZYU1L8,B0006L4Z7W,3.0
898947,A23ZNGL704AW7O,B000EZYGTM,3.0
5934894,A2WC9NFLG57W4H,B007W3REUW,3.0
1442460,A21T0D2F7SKG5S,B000VITZ98,5.0
2160153,ADOR3TR7GDF68,B001N4KGNS,5.0
1150410,A28525P0S5ZVJ3,B000M3HVLQ,4.0
1150094,A2MJ8OL2FYN7CW,B000M3GODW,5.0
3952129,A3CW0ZLUO5X2B1,B0048L62I6,4.0
4813238,AFQBS241UKPAZ,B005C95MRA,4.0
3633321,A2NLI1M5K2MQ5E,B003WGNSTE,4.0
3143779,A1F9Z42CFF9IAY,B0038KR8WM,4.0
6526324,A2FSOHSM9X13JT,B0097WNYDM,5.0
1537169,AKSQNMIKOU01H,B000YZGCIU,3.0
4547795,A2FWZ58M6IQMD7,B004XC6GJ0,5.0
7812308,A1E1LEVQ9VQNK,B00JIFMXSK,5.0
1116413,A2XRMQA6PJ5ZJ8,B000KKPN5C,4.0
5857694,A1H4IVXNXWWBLV,B007PZALFC,4.0
6042120,A6XDZ1MJ0B1A2,B00834SJNA,1.0
2259983,A1B4MIXYVIKMU2,B001RB24Q4,3.0
5612473,A1ILWPH1GHUXE2,B0074FGLUM,5.0
6232160,A34DQINHT6NYJU,B008H2FQSE,4.0
7145152,A6VXZ1EEPRTLV,B00BP5KOPA,5.0
634011,A178M2AHNWQZB0,B0007Y794O,5.0
3359353,A2294LS59GC5K7,B003GRH20A,2.0
5461355,A11R5VW7IM6ISQ,B006QB1RPY,5.0
1874092,A3F9CMU8KNAY1M,B001BAWX80,5.0
2197953,A3639Z6O5JBLIZ,B001OK24V8,5.0
3388808,A3MUSWDCTZINQZ,B003IT6YFU,3.0
4410367,A3H4S6YO9VNGDZ,B004S4R5CK,4.0
1616919,A32HSNCNPRUMTR,B0012S4APK,5.0
788753,A3OXHLG6DIBRW8,B000BY8BW4,4.0
4571805,A3RR2P5IS3DGPR,B004YD74HG,5.0
2232815,A10ZFE6YE0UHW8,B001QATRCA,5.0
7813298,ATS2855497V0I,B00JKM0EBE,3.0
638289,AZ515FFZ7I2P7,B0008032NY,5.0
2396536,A2NYK9KWFMJV4Y,B001XURP7W,5.0
7809675,A1EQ5D5JRSW23K,B00JC5Y6WM,5.0
1639380,A225G2TFM76GYX,B0013DKBX4,5.0
2958747,A10H24TDLK2VDP,B002ZAVVHY,3.0
6458055,A195EZSQDW3E21,B0092W8C1G,1.0
3742877,A36A1ZYZH8568P,B00407VXKU,3.0
6283319,A37PV5GMP2ILJC,B008LTBHYU,5.0
2301188,A38RMU1Y5TDP9,B001T9NX9Q,5.0
7664841,A7FDGFK0KN7QG,B00FY42JYW,5.0
6384465,A2W9I628I6SE1U,B008ULPAT2,4.0
4455561,AQB4DH57MSZSC,B004T9RR6I,5.0
113551,A11ED8O95W2103,B00005OT5X,2.0
4529874,A2FRKEXDXDN1KI,B004WJRTOK,4.0
2874615,A1L5TA5UQF7EWE,B002UT42UI,2.0
376282,A12EVK82QUTSA6,B0001CJF44,5.0
1262474,A6FIAB28IS79,B000OTF6G0,5.0
2571973,A296QED1MV1V0J,B002EUCU3O,5.0
6433569,AT09WGFUM934H,B0090IA3AU,5.0
5987661,A2J4XMWKR8PPD0,B007ZGKWQE,5.0
7475177,A2RWHTNM5P3I8Y,B00DYVK304,3.0
4405615,A3F7F7QKQP2FKT,B004RRNJ8M,4.0
4889257,AVU1ILDDYW301,B005EOWBKE,5.0
6582490,AR8LWDT6TUKNZ,B009C08UNS,5.0
2695820,A31N0XY2UTB25C,B002M3SHXA,5.0
6521535,AIJQU979J6UFY,B0097CD8II,4.0
2089170,A250AXLRBVYKB4,B001J8AM7I,2.0
6256024,AYLLSFYS3UP1H,B008IU77GY,3.0
3088081,AS2II0671KT2C,B0036BJN12,5.0
7450258,A18YMFFJW974QS,B00DR8LBAK,4.0
6622115,A1C47ROOK7BSVL,B009H86A46,1.0
6175528,A3F9CBHV4OHFBS,B008D1QRLE,4.0
5344182,A1ZTR0FR5AW9B4,B0069R7PBA,1.0
1632750,AN2IZT80ZUNJN,B00139W0XM,5.0
6105259,AR74YY08IP2WE,B0088CJT4U,5.0
5871797,ATFBVUXDIRXT6,B007R5YDYA,5.0
2747160,A213J54E63SYOP,B002OEBTCS,2.0
2594481,A316XO4RWX21YN,B002H2DK88,2.0
2517232,A1P3DDFL423B3C,B002BDU95A,2.0
963062,A1SHHQSPOWR00F,B000G7WZMI,5.0
1008344,A3DOPYDOS49I3T,B000HNJ6U0,5.0
7454007,A18U49406IPPIJ,B00DSWSOGY,5.0
797602,A1PSVZBM894R5H,B000CCBFZK,1.0
232576,A149RNR5RH19YY,B00007KDVJ,3.0
7002636,A2KIJBT9HRIOM8,B00B1M2B62,4.0
4886077,A3NYBI5VMVEEIK,B005EKMGO4,5.0
3629296,A3IOQ7NVVLAUEE,B003WC9HM0,5.0
7268366,A22MANL4US4RMY,B00CIQVAG2,5.0
6045381,A2HRHF83I3NDGT,B00834SJSK,5.0
1949906,A2F2F7N94SR1KQ,B001E1Y5O6,5.0
4889790,AVPNQUVZWMDSX,B005EP30EO,4.0
938212,ACH055GTTIGC9,B000FKKO74,5.0
424646,A3R1WFO4KIUQXZ,B00022OCCI,5.0
4595710,AUCIFMWP3DU8R,B004Z74P0K,4.0
4346887,A3F7F7QKQP2FKT,B004PXPWME,5.0
1317807,A1P3DDFL423B3C,B000QY9OIE,5.0
671454,A3F8T3BRXRX5P3,B0009MFQ12,4.0
5082023,A3Q6ZPW60CVF2L,B005MB8E1Y,5.0
3070014,A27TN8D0CZ8LUY,B0035HCTLS,4.0
370260,AKT8TGIT6VVZ5,B00017LUHE,5.0
2486384,A105S56ODHGJEK,B0028Y4DDG,2.0
1484221,A2UTZ4O5E2W4DK,B000WI5J38,1.0
365580,A1CPRP3VFJRS1R,B00014M2U6,5.0
7748946,ANTGGAQYPSWHF,B00HFAEBWG,2.0
348531,AD8DLOGHAXL,B0000E2Y8P,5.0
3641133,A1YVO5V1SO18DZ,B003WU9MVS,5.0
227445,AROQO2VDODT7,B00007GQLT,4.0
2906921,A24ARANWS5E3T8,B002W3IXZW,4.0
7025589,ATFBVUXDIRXT6,B00B588HY2,5.0
6672937,A3LGT6UZL99IW1,B009O7XUL6,5.0
2495994,A2WXURU33RBGQS,B0029SUPWY,4.0
1706353,A3TA1UJWRJF9NC,B0015ACUKC,5.0
5950782,A2ARDVMUGDFED6,B007WTAJTO,4.0
1972057,A3D5B2CBFNJB0K,B001EPVOQY,4.0
1796578,A178M2AHNWQZB0,B0018MEBNG,5.0
1739306,AY3XPKRAMKKY7,B00162JM8W,4.0
1054714,A1A306IAZ3TM1,B000IM3MFA,5.0
2312256,A1QRST0A3IQIEF,B001TH7T2U,5.0
5456209,A274MXTX3DYLUV,B006PL97C0,5.0
6915806,AGFSSC5DBY2HU,B00ALN54KM,3.0
2044528,A3MMR2WDKAK0PA,B001GNBD8I,2.0
2101570,A15QYHQH80W30L,B001K9I9IU,5.0
1772589,AVPNQUVZWMDSX,B0017H4G0A,5.0
6571352,A1VFX417XDNWIU,B009APC0R2,4.0
4645400,A2V2URLB31HG59,B0052D3750,3.0
34152,A1P4XD7IORSEFN,B00003CWDH,4.0
67671,AAXAKFQEAQPWC,B00004Z5V4,5.0
411967,A3QMJMTLJC34QC,B0001XSK3U,5.0
4994980,A87N6UTYA6NOB,B005I6DI1O,4.0
2223991,A2MSBIA18RXYQC,B001PO1M2A,3.0
7224852,A1VQHH85U7PX0,B00C94GTJQ,5.0
1037832,A26877IWJGISYM,B000I76YEQ,5.0
711272,A2R6RA8FRBS608,B000AAL2TS,1.0
7541147,A353U0L2HAMSHV,B00EK8THU2,4.0
7342617,A3MFORLOKIOEQY,B00D1GYNT4,5.0
164404,A1522TN5FVJL0Y,B000068UY7,5.0
2563444,A2V1J3JT5OOZFO,B002E4UWWQ,5.0
3481691,A1TDR7Y90SVCHL,B003NSBF32,1.0
7502671,A1Z3598J0371ND,B00E5UE7AA,5.0
3483112,A247L282PID4PE,B003NUH8N6,5.0
2902030,A3Q1J68QY1MZQ9,B002VPE1X4,4.0
421417,A3EXWV8FNSSFL6,B00021Z98A,5.0
863873,A3Q4TYJVAM4IRM,B000EN0K94,4.0
156182,A2TKWMX4563NR6,B000067SLZ,1.0
6063719,AIJQU979J6UFY,B0084JFM2U,5.0
5226575,A26BDXG9KVH7SU,B005X4Q12E,1.0
1187868,A2X61KKXXR6WNP,B000N204EW,4.0
4296991,A1Q5P5ML3176C0,B004NEUK86,4.0
2181440,A1BT6TL7UCIC5Y,B001NTDGQC,4.0
1316776,A21I62TCDL4754,B000QWA9LW,4.0
7356807,A1UNJ46NSB352E,B00D5Q75RC,5.0
1534068,A1AH8033GWKBY7,B000YK4F9S,5.0
4496888,A1VJ0V58N0698J,B004V4IWHY,3.0
6238957,AM3XNQU9TZBD8,B008HO9DK4,5.0
210235,A2V1J3JT5OOZFO,B00007056H,5.0
4923746,AXU8RH1DEV21H,B005FYNSPK,5.0
2244772,A2CIQEY05SPHTZ,B001QTXL82,5.0
4273433,A253IOATGMT2UP,B004MME6SE,5.0
6385039,A1F7YU6O5RU432,B008ULPE70,5.0
2065633,A2WYF4POBUXL2O,B001HCRPTO,5.0
7758731,A34DQINHT6NYJU,B00HNJWWGG,5.0
4059289,AOQLV2LSI9B2W,B004EHYE2K,5.0
4288559,A1J75JJ0Q2OEJN,B004N6ZC8W,4.0
6031671,AL5CUWBFBMWYQ,B00829TIEK,4.0
2047564,A7KBAXO177NND,B001GQO8ZK,5.0
4474350,A1VFX417XDNWIU,B004U3MQQY,5.0
7426859,A36MP37DITBU6F,B00DQZSAXU,3.0
3001347,A11YIHB6IW352W,B0031GK3OI,5.0
4912526,A3284KYDZ00BZA,B005FPT56K,2.0
5054790,AT09WGFUM934H,B005KSAG3S,5.0
7406788,AEL6CQNQXONBX,B00DLZOG2E,5.0
5682707,A3BNMHRW2R35LK,B0079UAT0A,5.0
307088,A250AXLRBVYKB4,B00009XVZF,3.0
1862806,A2QI2NTDTMK2FV,B001AZ01EO,5.0
4024759,A3OXHLG6DIBRW8,B004CLYEFK,4.0
2651165,AQIJ3ZEEVCIKU,B002JM1V6O,4.0
2283419,A2WXURU33RBGQS,B001SEQPGA,4.0
2587082,ABE5E8B3J7MKY,B002GBWLMQ,5.0
3310264,A3SMD3T0QTN109,B003ES547O,4.0
2862081,A2MSBIA18RXYQC,B002U0KE8Q,5.0
3684443,A1LD5SE8IZ1H70,B003YGZJSU,5.0
6478473,A1T9MILRRZ00F8,B0094S35W4,5.0
7550554,A3FEJ8H2VTN0OJ,B00ENH951Q,5.0
7173287,A1X1CEGHTHMBL1,B00BUACE8K,5.0
1548368,A1ASWDAEDTTY5I,B000ZSUQ9M,4.0
897138,A1ZPUEHF4AES86,B000EYRLXQ,3.0
3337294,A1DTCJV6KOMJOA,B003FMUP3W,5.0
3748035,A2QAOP52OEB5EV,B0040IPM2E,4.0
172081,A1F0KPA232MTYC,B00006B81J,5.0
932391,A2KYRPDKVBI2R4,B000FI2EAG,4.0
543629,A370XYLIZCSK1Y,B000653HGI,5.0
2672420,A3HPCRD9RX351S,B002KTL706,5.0
1645464,ACHTDPEQYSEQL,B0013FW8XS,4.0
7055918,A2JMJVNTBL7K7E,B00B99JU5M,3.0
2505352,A9DYWY9VOSP1P,B002AH2AH2,4.0
3203706,A1EKSETIBS9ETQ,B003BIFN9Q,4.0
103075,ACYZXQ2JKPZKT,B00005LENO,4.0
105475,A3FEJ8H2VTN0OJ,B00005ML7Q,4.0
1903492,A9LNWA25IM2DX,B001CHHVCU,3.0
6689149,A1MFPAM9TTRTXN,B009PO62TU,5.0
1822449,A1VR1HIOVQWN09,B0019EHU8G,5.0
5718107,A1KXJCXS6HFRQZ,B007DAK1AO,4.0
1299554,A1GYEGLX3P2Y7P,B000Q74102,4.0
7373044,A36K2N527TXXJN,B00D8X0HFE,5.0
612509,A3BNMHRW2R35LK,B0007R4LI8,2.0
749201,A3PJJTAKISAFI9,B000BGZ0BM,1.0
3293666,A1B4MIXYVIKMU2,B003ELOSIW,5.0
3673212,A3REK3OFONWB1Q,B003Y2V0AA,3.0
2157432,ADLVFFE4VBT8,B001MYLBKG,3.0
6716788,A3IMALU0RM8UT9,B009SYZ8OC,5.0
5642863,A3PGVJF37JSHFO,B0076KUTKS,3.0
997966,A13QOK3SKIT9QL,B000HDJT4S,4.0
1736654,AGX2K0FMS0IVL,B0015YRMXI,5.0
478070,AT6CZDCP4TRGA,B0002JY6SQ,1.0
7634586,A2Y739CRM15WDL,B00FG38L16,4.0
4651965,A22MANL4US4RMY,B0052SCU8U,5.0
7451973,A3DOPYDOS49I3T,B00DSGLM50,5.0
4528980,ANYC38I00IRVK,B004WIUDGM,5.0
425970,A5JLAU2ARJ0BO,B000233T80,5.0
5125055,A680RUE1FDO8B,B005ORQ350,5.0
7210086,A1Z7U9K6X3FEOU,B00C3R17DM,5.0
3595968,A11KZ906QD08C5,B003VAGXZC,5.0
5490372,ANYC38I00IRVK,B006UH7974,4.0
1812063,AJCR7L4AXL2OG,B00198LYMU,5.0
1200729,A1CYTBE7LLUQ8F,B000NBBWNU,5.0
7801644,A2TVH2OBNXYXHV,B00IVPU6AA,5.0
3722217,A1VUN4JU731CBH,B003ZUXVR6,5.0
2902334,A33YZNZIRA3H97,B002VPE1Z2,4.0
6385131,A376OJHLE6SU9Q,B008ULPE70,5.0
5912270,AGGAQLXPVGM5D,B007TSERQO,2.0
2732284,A2Z2MUP8JRJXEU,B002NEGTTW,4.0
2579985,A11EXFO14WEJM1,B002FL507A,4.0
2854857,AGFSSC5DBY2HU,B002TOJXLW,5.0
3682891,A3872Y2XH0YDX1,B003YFCMAY,4.0
102332,A3QNX5KWHDV0GD,B00005LEN4,5.0
6625362,A3IRA0BHI9NE9U,B009HPBPOY,5.0
1302672,AJL3U764D7NI3,B000Q8UAWY,5.0
3766758,A1DB5QPH7WO488,B0041CLA84,4.0
6431867,A38NELQT98S4H8,B0090CVJZ4,4.0
299821,AUUV3XDYB16X5,B00009VQJ7,5.0
320844,A1BXVZSQOJE6UE,B0000AOWVP,3.0
6990767,A27TN8D0CZ8LUY,B00AZQ2OF8,4.0
763245,A1QOK9LU90ACF7,B000BNUDXK,4.0
3516194,APG2BHOAXPNEQ,B003QIKOR2,1.0
6960599,ACJT8MUC0LRF0,B00AV3XJOU,5.0
3930107,A3QJU4FEN8PQSZ,B0047H2KZK,5.0
3116119,A34VRVI4CSI5RQ,B00372YKMM,4.0
420118,A10Y058K7B96C6,B00021OCRE,5.0
3786965,A1R19YYR5OR26T,B0041Q38NU,5.0
683924,A3D6OI36USYOU1,B0009ST7DY,3.0
5416748,A2BYV7S1QP2YIG,B006K0X1HI,5.0
2488243,A3LSEIG2PIJYBL,B00290NI30,5.0
7079402,A3T4OHEAHOJ700,B00BD7UXT2,4.0
3887736,A8P6GIIQ6YQV8,B0045EQUBK,4.0
532746,A4WEZJOIZIV4U,B0004HPY28,4.0
6467066,AW6A4PPENVZY3,B0093N1SC4,5.0
242116,A1A306IAZ3TM1,B000089GN2,3.0
1719487,A25C2M3QF9G7OQ,B0015EWMX8,5.0
1621588,A17BUUBOU0598B,B0012X5766,4.0
7134214,ACP9S40H3SHY1,B00BMTTO0U,5.0
3064632,A1C47ROOK7BSVL,B0035ERKYW,5.0
135301,A11D1KHM7DVOQK,B000063ENL,4.0
6861745,A2SR7S6ZJJDGNB,B00AASPQLU,5.0
1994947,A3077MQTAKOVFZ,B001F7AHOG,5.0
6465912,A1E3OB6QMBKRYZ,B0093HMKVI,4.0
2268306,A27H61OHW44XA7,B001RQ0A92,5.0
3941188,A30XZK10EZN9V4,B00483WRZ6,5.0
4438545,A2LB4FLRZG6CUV,B004SNCZ3K,1.0
249529,A6FIAB28IS79,B00008N6XJ,5.0
7258523,A3PDWA32BAMB2Y,B00CGW74YU,5.0
2294478,A3IJL9A50KVVZ1,B001T4UEB6,5.0
1293454,A1NJHKPHD4YWZV,B000PRP3N2,5.0
2791776,A3V0YR50F1XSKP,B002QRPY3I,5.0
878482,A11I1I9QLMAM1A,B000EREM5I,3.0
7773003,A1PAGHECG401K1,B00HXIYIE6,5.0
719859,AGILRZOT49R0V,B000ANF8FE,5.0
3195980,A3QMJMTLJC34QC,B003B3P2CY,4.0
2913429,A1ODOGXEYECQQ8,B002WE4HE2,5.0
3973346,A23R3EOZ837242,B0049XGNKK,4.0
3096696,A2L90SGUP36KGA,B0036Q7MV0,5.0
1074413,AKT8TGIT6VVZ5,B000J6FTVA,5.0
5124925,A1C47ROOK7BSVL,B005OQYUHE,1.0
5884245,A3LPL35P7FH78Y,B007RESFYK,5.0
5680962,A2LW5AL0KQ9P1M,B0079TOEQQ,5.0
4259244,A19XMHRB3G4DIR,B004M8SSTQ,3.0
2754726,A38RMU1Y5TDP9,B002OOWBWA,4.0
509937,A2XXBZPQT5EXHV,B0002UM0JW,5.0
3849308,AA3FTJYJYX55C,B0043T7FXE,4.0
7174697,ALRCAGJOJ9583,B00BUJBHGG,5.0
595563,A1VLE2SH9J8WYS,B0007M0VWS,2.0
5362731,A3MQ15651KGVLJ,B006DDT6JO,5.0
2453518,A3ER6ARJ23CIN8,B0026SKZO0,2.0
6739977,A3UR2N0ATGBCU8,B009UZ3TF4,5.0
5659594,A2XHOLOLKGV1FE,B0077R2B9M,3.0
5546548,A1H6SBO7R007I8,B00714E9WS,5.0
2818576,A38NELQT98S4H8,B002RZQQTU,5.0
5944506,ARC5ASW9CUAGP,B007WTAJTO,5.0
6288143,A2XRMQA6PJ5ZJ8,B008M59QEG,4.0
170627,AD0J5KK4WQXNS,B00006B7DB,5.0
4278203,AWNJAY0M5UI70,B004MS0DIK,5.0
4178566,A3IY316DRNF5F2,B004IAPSAA,5.0
2802158,AAR7CEPXYJA0T,B002RL4KFG,5.0
2581896,A24P4E3RJ6AX94,B002FU5QMK,5.0
1340476,A17RFKCYS69M3Y,B000RZNI3Y,2.0
6014079,A25TNBMJ4ZO7RD,B0081OY8B4,3.0
3356762,A2SL5IW096Z2BL,B003GIJTR8,3.0
7149462,ACY9QYNDFLVBI,B00BQ4F9ZA,5.0
7571888,A1GBT4UN2RW7XY,B00EVWX5UK,5.0
288350,A1H0D7635GEEJ1,B00009R89L,5.0
7645627,A3NVZTGPORNPRW,B00FNJGJN0,4.0
4249883,A18L9A64XNGVGU,B004M0TVWM,4.0
579042,A2MCRCK1V61FWQ,B00073MP6W,5.0
2851685,A206CGM6J75UJY,B002TLTGM6,5.0
4474402,A2MSBIA18RXYQC,B004U3U70G,4.0
4353588,ATS2855497V0I,B004Q3RE4W,4.0
5490123,A2MCRCK1V61FWQ,B006UACSZ4,5.0
6854045,AQSV34W54L0VO,B00AAIE01W,5.0
7365347,A17NVM7IAPF2NS,B00D6XW62I,5.0
1700847,A4IEUHNRFZO0,B0015A8Y5M,5.0
804644,A38Z6QG6988WS7,B000CMFSM6,5.0
4322593,A1X2LENOF84LCQ,B004OGCQSU,3.0
7761013,A25C2M3QF9G7OQ,B00HPTBYF4,5.0
2037171,AKSQNMIKOU01H,B001GCU0MY,5.0
4662604,A28621TSIR5EOG,B0052YFYFK,5.0
5438501,AWPODHOB4GFWL,B006NNWZSI,5.0
66234,A1PM7HH4F77NEH,B00004Z5LZ,5.0
168197,A8WEXFRWX1ZHH,B00006ANWX,1.0
56172,A1522TN5FVJL0Y,B00004VX3T,5.0
2130226,A2ARDVMUGDFED6,B001M4HTDE,5.0
4355483,A34C9AFFZOI45T,B004Q7J1S0,4.0
7373119,A28UMA3GW9L124,B00D8X9FSY,4.0
2347328,A1Y4EWMUTW73GD,B001UE8LRY,4.0
1457587,A2FWZ58M6IQMD7,B000VWOL3O,4.0
1838539,A1VLE2SH9J8WYS,B0019WF4FE,4.0
3697731,A11YOTONCPRQ9S,B003Z6AB0A,3.0
3826647,AY3D7DG5L5WCK,B0042X8NT6,4.0
651923,A3T4OHEAHOJ700,B00092FPLI,5.0
4464497,A2RIL2NXHE00AQ,B004TJ6JH6,4.0
4174529,A2NYK9KWFMJV4Y,B004I5FL1G,5.0
1201749,ACHTDPEQYSEQL,B000ND75CU,4.0
7373693,A4D5B7Q8A7PA6,B00D96BMV8,5.0
2405056,A3LGT6UZL99IW1,B0020HRCA2,5.0
2366341,A226VGZWOEBPGL,B001V7XPTE,4.0
1633628,A209G57KXCBF4C,B0013A1XDE,4.0
2019967,A2IXK5LB4Y0NYV,B001FVI91U,5.0
751986,A2WF58BAWLVI95,B000BI7NHY,3.0
1479565,A3D6OI36USYOU1,B000WDXEYE,4.0
1781722,A31BD4RXCON7QO,B0017UB3A8,4.0
4184845,A2HKUM9OEBQKDW,B004IZN3K2,5.0
6542224,A1NMM0RDRF6R84,B0098V1GJG,5.0
1868501,A2W9GX82SLKROQ,B001B19XMS,4.0
6936455,A3CG93783LP0FO,B00AQDG96K,3.0
