Product_ID,User_ID,Rating
B000050IL9,A2T7TZBOTP68C7,4.0
6305657939,A3M2B202PMFCD,5.0
B00008977O,A1K8QM2UYSJUJE,5.0
B00009RGBG,A1EHSWCKTA576L,2.0
B00005JLWN,AILFN636CZC0J,4.0
630245333X,ANPNXS31ELWXH,2.0
B00005JPA0,AARJQ1NYGW3EJ,1.0
B000075SNH,A2G30YE9XP28TD,5.0
630154028X,A31HQERRMID13O,5.0
6303365752,A1DTCUB9EF6ARV,5.0
0800114051,A157SI9J9ECKYH,5.0
B0001MZ7K0,AH1MQAJ0WGGEW,5.0
B00007149K,A30449M8VKDP14,2.0
B00005BGQE,A3GDFNFXJGS1CV,1.0
B00005JKJA,A2UM3Z9RBIDIOT,4.0
6302728371,A2CH3NIOD2ONBJ,1.0
6302656125,AK0ROV209BUOW,5.0
B00003CXP9,A5BK6GYTB66JU,5.0
6303696813,AUZUFIIXOIOQ7,4.0
6303257720,AMLYS9R966QP4,5.0
B00005JLYP,A2EQL9J40UW4VV,4.0
6305962596,A12Q9DAI5A6GN1,5.0
6302287448,A2EX46J28EFJOY,3.0
0790729733,A3TLKNGXL26V64,5.0
B00004ZEU5,A2UJMKDELK62I5,5.0
6304083149,A33UJN520VDVY7,5.0
6300184269,A12E0E9EXKZDHC,5.0
6302010306,A11SGF47OSRFWQ,5.0
6302259096,A2PXZZMN8EXE3D,5.0
B00003CXHG,AY54IFYBQA5L6,4.0
6300217620,A1XJIA8M2RMOUR,5.0
B0000CGNEG,A2FEJIORC1MBG3,2.0
6304606206,A49T3KTDU4ZYO,5.0
B000077VRT,A2LL44ZTVB0CTL,5.0
B0002Y69LI,AIO5TVHWJZL9C,5.0
6302259096,A2UL934IBO1ZZD,5.0
B00004YKQR,ATD0EHESEH70Z,5.0
6303212395,A2BPN071S5EST8,5.0
630236308X,A3VBVFKODY0RNS,5.0
B00005V7CT,A13OQYPQ4TJYK2,5.0
6303534422,A3Q3VUHWDL8G4,5.0
6303338569,A1B7P9JQ0A2CNO,5.0
B0001I55N8,A2L5Z527PCQUKP,1.0
B0000TPA6K,AU3PO882GSVB,3.0
B00007ELF1,A1NKPWL2USJKB1,5.0
B0000VJG72,AVUKCZLB1RW70,4.0
6303394353,A1ZTSOBAPOWT3,5.0
6303027016,A5VW0R12B7ZZV,5.0
6300269450,A32X97IEEY27FC,5.0
B00004ZB6M,A2WJ9T2VI5V6EJ,5.0
6302734924,A2R8F23VCZHB7M,5.0
B00005JMA8,A373R1CJT7JEKT,4.0
630305725X,A2E3IB2ZHJ7QXJ,5.0
B0001US8EE,A375A4L4MALZ68,5.0
B0000E2PVR,A2QSOKDQQOV162,5.0
6303212395,AV5P2UK83DL50,5.0
6303824382,A15Q9QK4ICZVJC,5.0
B00005JMFQ,A7H5QSSEPXS1X,1.0
6305837325,A17UMMDWZQC7VR,4.0
0790729709,A3DV03GNXBA2WL,4.0
B0002CHIFG,A2W5KMDAIO6W1Z,4.0
6300181987,A3TCQLQQPE737,5.0
6302872669,AWTCN74KCVQEQ,4.0
B0002OXRSG,A2YBIKIIS1EE8E,1.0
B00005JLKB,A1P2N5Z6EGA48H,5.0
B00005JNBQ,A2PN7Z2VTHICL8,4.0
B00005JP86,A1VD5STC7M4WN0,3.0
0788802194,A2RUBW21MWH4MO,5.0
6302036852,A2UC3US7BWZK21,1.0
6303965415,A2IBN1VH7Y41D5,5.0
B00005JM5B,A3TNYNA2360NPA,5.0
B0001L3LUE,A3Q1BF7JF05P1M,4.0
B00005IC54,A2BWHIDEH91PR5,5.0
B00027SIUK,AXE480XUX62GL,5.0
6302459702,A1GOHTESRAC1SU,4.0
5554454828,AY0ZNDQ4YTY9J,3.0
B00011V8HW,A2578QFSDJ55I1,4.0
B000028U3R,AAL78VHG1PO5B,5.0
6301971345,A2ZHY197H8IQ7X,5.0
B000068ME6,AZU89XIUUMRRP,5.0
6302098548,AQ3XSNBVNOG0Y,5.0
B0000EYV7E,A3FUA80NZ4II7F,4.0
6302712017,A292I8343CGPP3,5.0
6302271991,ADJKSIDQDCYXC,5.0
B00015HVI8,A183C5I7P08QWR,5.0
630339406X,A2ZS0Z7GQ7M726,3.0
6304397941,ACCVN016V4HNB,4.0
B00005JLWN,A7RVNBEGI8B7K,5.0
6301777387,A1CAKWH1EJYP95,5.0
B00005JXI9,A307R8M1Z2ZMRR,4.0
B00000JQU8,A21TVBJMNGWRYE,4.0
6301797965,A33PNAQ33DGBJG,5.0
6303269826,A3VWJMRWCHLXC,2.0
B0001DA0B0,AWX96NY4MGJX2,5.0
B0001MDP36,A3LIWGWWAMH133,4.0
6300274195,A2BI1OZ6BLSMY1,5.0
0790729628,A6ZV7Z6WENUC1,2.0
B00000F3GI,A2J57EQ9KPGXR9,3.0
6303949436,A2R4XG0L7Z01V8,4.0
6305499365,A2DUFZRGAG6WLG,5.0
0788861956,A2MA1T6H8QTKJX,5.0
6305076456,A1RQ3WA97M3D1G,5.0
B00005JNBQ,A1R0V4AH6M2JCC,1.0
B00008YGRX,AYD72VVM88YEF,5.0
6303243606,A33YJOUYHH4ZPI,5.0
6304308469,A21E2PQF3TI0GN,4.0
6305837325,AYWC1JWXIML4C,5.0
B000056VP3,A2JNV2C9O8UEAC,5.0
6305426651,AO5HXUEOKMRY3,5.0
6303454038,A2YCY2TVZ9KFB4,1.0
B00006CXSS,A11OHLS536ZVBP,4.0
B00005JPY0,A37J5FSNPC6JIN,5.0
0792110188,A1V9JLWLQRU641,5.0
6303269834,A27EWKRS9L4ORU,3.0
B0000E2PVR,A2LH5FYQC9OX80,1.0
B00005JLT5,A32QTPJ3L93KMI,5.0
B00008PW1F,A1N3UD2HXS7JDD,5.0
630346470X,A3UR7B7WTS7LFT,5.0
B00005JPXY,A1G635E1AWL88M,5.0
B000077VRT,A1Q92DZ20UK7JQ,2.0
630365147X,AZDUH1L5J0QCQ,5.0
B00005S6KR,A14TAKU7GGE39Y,5.0
B00009WHRN,A1CG1ZB7VPXI2R,5.0
B00028G6FI,A3QED8938V61AQ,5.0
8901732319,A213FO12B3XYV3,4.0
6301666569,A3AB9IVTOIUJIZ,5.0
6303011594,A3DKVY3324YD4Z,5.0
0783116926,AW2TE92IRJ8K3,5.0
6303168345,A3J1F15QOHLKMM,5.0
6305837325,A18HSQZ8Q4P4AX,5.0
B00002JWYZ,A2KCWYJ0BLBO1Z,3.0
B00004UEDQ,A1H4ZBHAKB7UND,5.0
B0002OXVA0,A7LYXRJSFTU3I,4.0
B00005IC54,A3THSPOZ4OS4C4,4.0
B0002S64LO,A13SNL4SXIWTKI,5.0
6303142346,AVFNE62IBA2MD,4.0
6305943389,AW7XTH5A5US9A,5.0
B0002ZMITY,A23XVF23C7BHP0,4.0
B000077VQ6,A1NXVQ2W9NR1ZA,5.0
0788814664,AWNOHG8S4673A,1.0
B0002KVUKW,A1MZRWMU1KR18A,1.0
B00007ELF1,A1OBM38R2NOIR7,5.0
630362751X,A31EUBPDNH6YC,4.0
630244327X,ACCWQSH4ZS1JG,4.0
6300268853,ATVVBWNUM3F4A,4.0
0784013470,A16644NV37L66P,2.0
B00012FX22,A110LZFBUFYWN7,4.0
B0000YTP02,AZW670TI1BZZV,4.0
6305837325,A1MWPRK8V8NC17,5.0
6305818282,A1LQT00O0A60D4,5.0
B00000214T,A3ETYURW9D00OI,5.0
6305664110,ACQYIC13JXAOI,5.0
630401144X,A1B7J0AOI59SJ4,5.0
B0000UQQTE,A1P0F10C0EAPZE,4.0
0767824555,A25RX41MJZ1IF0,5.0
6302098440,A12WB6IUJFKSYU,5.0
078885996X,A1ZFE2XLZ99X68,5.0
B00005QBZD,A3KQX3SBW14KMF,5.0
6303079709,A3KXYVRTYQLA25,5.0
B00000JKU4,A1B1Y04ZQABNG1,3.0
6301805615,AYS9VES1U6P99,5.0
B000005QLO,A1ERG65ZE5ANSO,5.0
B00006CXSS,A3T9F0WX400NPW,5.0
B00003CXSH,A2T2TNN7F9E9WO,5.0
6305837325,A3HR890YXEMDEA,5.0
6300215628,A1RGQWNFM65XUZ,5.0
6301971175,A2V5BB2LKC99J,3.0
B00003CXPO,A11TG712WNWIC0,5.0
6302156815,A9ZXF9CKTX04K,5.0
B0000797E5,A4ZLP17DYENZJ,5.0
6300246817,A1LXK5N3WKXDFW,5.0
0792102320,A1SCZAT3XNFYK8,4.0
630420065X,A28PF3V2OOGZGP,5.0
B000055YVT,A3UTDANZAVKXK5,5.0
B0000CGV4O,A2I9XBQQ5PQ91B,5.0
B0002ERXC2,ADPPQM3VN0E5S,5.0
6303855466,A3NNW50HDDNN7S,5.0
6303122647,A3CHL8IEYX81O1,5.0
B000003KCU,A3J3SAKWCJY0ES,5.0
6305416222,A17TEFIYWS85K2,5.0
6305470448,A1AAN285FE45GP,5.0
6305214522,A1O0ZP73F9OQ6T,5.0
B00005PJ8O,ADG2SLU2TZLY7,5.0
B00005IC54,AJRO9NGMOWWII,1.0
6303382347,ACVY8J2BMKYRV,5.0
6302041147,A3L55G456QZO9X,5.0
6304293941,A181Y8NEFQLWFQ,5.0
6303236685,A1IPOIVN05QZI7,2.0
6301797949,A2E8QYUI9BWMC6,4.0
B000051S5B,A7OIJEZ9G64O3,4.0
B00006ADFI,ALLT378C3IS5N,3.0
B00000K32I,A1QZONH3GIV2CL,5.0
B00005JKZY,A3J4OJAMPM0R0C,5.0
0005019281,A3UVQV3SLGGIGO,5.0
B0002V7THY,A22X4J47MLP54,5.0
6303878296,A3MV1KKHX51FYT,4.0
0792838955,A18F6V1Z9Q10AU,5.0
6301115678,A2XRZV63X79YSJ,5.0
B00009VRF0,AJ6HM4HWMRHN3,5.0
B0000A02U0,A1ZA3O3VM3IQMS,2.0
B00029J2U8,A1SNW55UEY73HP,5.0
6304602898,A1U77D7QM6QMR7,4.0
6304353634,AG20L0OUNK9WP,4.0
6301805429,A257SG8GQZWSUJ,5.0
6301174240,A39SNXVWSW9MOM,5.0
B0000V8FC4,AAB9ITWP7LB0K,5.0
0783239408,A3L8UZRCKU1N3F,5.0
B00000JKU4,AMC59Y7JKKGXX,4.0
B00003OSTA,APPZGJS6G8KIP,5.0
B00005JLSE,A3EKI3WNSL59QI,5.0
7799133104,AKT5XDZ2GN9OA,5.0
6302091632,A3A6H5UQFNCCXF,4.0
B00008PW2D,A9OWTST6UHR4K,1.0
B00000IXPF,A2TXR85WQLE32N,4.0
6300183416,ADF3CNH8IDXPC,4.0
1582704708,A34PUHML2SX9XB,5.0
6303272207,A108LZYTLP93OP,5.0
6301666569,A2TP0UL5LDYDNH,5.0
6304094973,A2SB2NUAA7SWBB,5.0
6302457025,A1429V2MO57X86,5.0
6305761213,A2N2MF0Y2L3KNY,5.0
6304293941,A3KJDUP8KU37T3,5.0
B000055YVT,A26RUM33UHBVZK,1.0
0792833201,A94J4FI26F1MX,3.0
6301586026,A1GN3ZCSJH0E57,5.0
B0000633LO,A3A0LXOYS0CZ9N,4.0
6305622825,A2TV03ELEWRXAL,5.0
6304316267,AMJJ34CTLUSHX,3.0
0375810331,A2IF4TPIVYKVW1,5.0
6301978315,A1B86SJOKGAZ3B,5.0
B00005NG01,A142T860B16OAN,5.0
B00005R874,A340NMI7YY8SGV,5.0
B00005BCPC,A2GH88EWEJQGRZ,4.0
B00007I6FP,A38T9CZD97WTPU,5.0
6303162290,A1FG3Z210ODGEH,5.0
B00009RG46,A3JQ7RVNTUA16H,5.0
B0001O3YPI,A1J1K3X8ZMB5WD,4.0
B0001NBMEY,A358NXOY4QZP72,5.0
1582704708,AWBXMV731DE8U,1.0
6303430570,A1R0L4IJNICN02,5.0
B00005YVW0,A358MRLXLJJT2A,5.0
B0000844JY,AIHP4O0H5P4QZ,5.0
6305318123,A1KALMR0XPOI3H,3.0
6302804752,A1JL3ZS24X4P6P,5.0
6304994567,A1MC9KKP2DYUP,4.0
B0002WYTWG,AFURQY56V4SKU,5.0
B0000VD02E,AJUUVCKI3YQ3W,5.0
6302503833,A1JJGY80GQ4H6,2.0
6304145586,A3PGKGHM63I3VS,1.0
6304500831,A3LUHM5TZ4CGUG,5.0
B000056PMV,AYATC20Z1F0Y8,5.0
6305837325,A1TS0IR8WY9BJT,5.0
B0001FT50A,A2POCCS55159S1,5.0
B0000640VO,A91IG05QJVV2J,1.0
0792842111,ADC0QC4NXGDTL,5.0
B00005JMUK,A35ZK3M8L9JUPX,5.0
B0000AINKM,A1EYVXUR8FMV7S,5.0
630417893X,AHPCWHAKOVZXS,5.0
B000066751,A3QHYFXHCEKFOS,5.0
0793906091,ANWH7I6LUDJSI,4.0
6305575762,AQXG8FJANG281,1.0
0784010331,A32054N42263IH,3.0
6300213749,A2A24XWUJNL3MM,3.0
B00009W0UL,AQUVTQFFXP4AC,4.0
B00005JL9A,A3J2JSWV2VO1V6,5.0
6304994540,A1IEILRVO3F6B4,5.0
B00024JC30,A11B8E7UN8Q3J3,5.0
6305892806,AKUF4H2WL8HCW,4.0
630595805X,A2LLZEUZEOXFXA,4.0
B0002KQOH6,A2MU8V99SUKZHN,5.0
B00006LPJ0,A20JY7KNWRIBPJ,5.0
6303482295,ANAF028XTBBK6,3.0
6301966562,A7FQI65QMCH80,5.0
1562550888,A2O0HRY4L2YDC,1.0
6301106490,A31X9O49RQUNZ1,3.0
B0000TLBUE,A2IN1ZCQ5ZXFC9,5.0
B00004Z4U9,ASSIVP8JMOPF5,5.0
6305006571,A1CH1BYACCG0M8,4.0
B00000K2X9,A2ILHD7W0HIAVW,4.0
B00005JNDZ,AZKHQHVT9F7PK,5.0
6303326781,A3C7RM6TX18NBY,4.0
B00005JNX0,ARV9CYUAFF9LW,5.0
B00006951A,ASQTAGPNO94RO,3.0
0792151712,A1CTVUFP0VMRK7,5.0
B00009MEC4,A3N1OF1HMCE1TN,5.0
B0002235P8,A1S6TVM3LBR0P4,4.0
6304087969,A30278KD6CNUFY,5.0
B00005QJJL,A2I92HTG8R47VB,2.0
630356027X,A2J1EQ5HFTBW5S,1.0
6304366043,A3TP8238UMG7DP,4.0
6303347703,A1JN63QBBNGB78,5.0
B0002KVUKW,A2RKI7RPP5CJMG,4.0
6305133425,A1VVVV1Q6VDRUR,5.0
B00009PY4C,A34F7JSAHJG0ZV,2.0
6305074305,A2X7XSQL7ELGJ8,5.0
B0002ERXC2,A1LW7Q6ZN7CF30,3.0
6300274268,A2TXEO75JQ4JZS,5.0
7884063387,A329U9CDUPKXAC,5.0
630195517X,AIKOP4ZYXGXOT,5.0
B00004YA66,AQ2IE6E3W5K57,5.0
B0002NY8PI,A2MZ28D309K605,5.0
6302168465,A12EU6CIN0PG62,5.0
6301039459,AGUVJRODSUGZO,3.0
6304785801,A12X2J7AVZ04IQ,5.0
B00005JMJG,A2TEKT6V40AZR6,5.0
6304216939,A13TO5TU4A68LD,3.0
B00003RQND,A5ADVEAZB7FO5,5.0
6303965415,A3LDO43KPFU9I4,5.0
6303471552,A2N87JRSUUO0DE,5.0
B0000AGQ2M,A33INX15LN5C83,5.0
6303651453,A1CSP5HME5MHDE,5.0
B000244GOK,A1BG52N494AXSQ,5.0
6305080461,A1OEFZ8FMIZQHV,5.0
B00005JPFT,A1GHUN5HXMHZ89,3.0
B00005JMA8,A2C9NVMFR68XY,5.0
6304366043,A1IRAG64AEKHFW,5.0
B00005M2C0,A10J0362MO0RM3,5.0
6304083149,A2Z12ZJELKYMKX,4.0
B00006RVJR,A2QZPTM3YLWROC,4.0
B00022LILQ,A12PB2IG4T6WN4,1.0
6305657939,AVFT75VTTBYNE,5.0
B0001ZMWYG,A11XKY4EIU2KNR,5.0
B00005JPI2,A57I71HLH84FK,5.0
630573240X,A2TERORH2Z09G1,5.0
B00005JLF2,A3FT0O788DCTD7,5.0
0767830555,A11Q4RPYQOJFVV,4.0
B00009V7RY,A1TUDEC66M9FO3,5.0
B00005Y7DD,A2OM0JKSPO0EXB,4.0
0783116926,A2ZKNGL20FBK2I,5.0
0800141660,A29MBX491QJGEG,5.0
6303269834,A3G5ZMLQ9G8SCO,1.0
6302413451,A15TNUM2PBS6F0,4.0
6303662544,A3R6UMQ2S39MFY,5.0
B00000I1DU,A16CZRQL23NOIW,5.0
6300216721,A3DTNUZALZDZPR,5.0
6305009589,A280X0SALCUABM,5.0
0792843991,A16JS3620VF2OY,4.0
6302689724,A1L20745HIM4L2,5.0
B00003CXKJ,A1ZV1GBMNHAQ06,3.0
6304707029,AJESICPBDSQL7,5.0
B0001DHSCO,A12J7KCEVA2KND,5.0
B00003OSTA,A194FO493REV68,1.0
B00005JMCW,AN13UXHBTK4M3,5.0
6304994540,A3UWCL12IBNAUK,2.0
6302712017,A3592Q1BV723RP,5.0
6304422679,A1ZS82R4RC0I2N,4.0
B0001OGVTO,AWEJC33YEE35Q,5.0
0783231032,AVQJD41PLPOOQ,4.0
B00004W48W,A1YN364D38IVD5,5.0
6300185443,A1OVWGZES3T5OL,4.0
B00005JHAA,A2URGIXKS4BBWT,5.0
B00000F5US,A1FFZA3AUU5OTY,3.0
6305892806,AMHMKUQ37XNXX,4.0
6303481345,A1AMOI4ZJ2PCI7,5.0
630356027X,A3J82YP7GTGWDP,5.0
6300273210,A2NBJVLE8WJTJ5,5.0
6302418828,A255P0K8XYAB6U,5.0
6303369081,ASUUQ6WLM3JZB,5.0
6304393075,A2WTBIHA0HA4X5,5.0
B00005JNEW,A1W2YSW88SV6FE,1.0
B000621452,A2KXLCBFQRJYZC,3.0
B0002ERWXC,A3NDM7DA3MPCH,5.0
6304384211,A8MAZYL36MJZH,1.0
6305837325,A1TQYOJYZ538QQ,5.0
B00005JN2Z,AD0Z45A52HCUD,5.0
6303832563,A33DXT3AD5DHCB,1.0
6302541743,A3A4NDSPH41YMI,5.0
B00000IXPF,A26W50OGTULDB0,5.0
7799127775,ALJDBDLV21SWI,5.0
6305574944,AUV0BR1PZ7F42,4.0
6304500769,AT4S8339SZ1W5,5.0
B00005NI7G,AXRGYVS0G2IB6,4.0
B00003CXBK,AK6UKCNL2OSBM,5.0
0767853636,A1VR9IFWUL7E75,5.0
6303206158,A1GKM1ATQ1IOLY,5.0
B0002Y4TOM,AWH4DE9IVCJVG,5.0
B00005JPXY,A377NLBDO582PQ,4.0
630200098X,A2JTS97VKAYJ8L,5.0
6303542352,A8YTYKPPBZY30,5.0
0788802194,A2GPEV42IO41CI,5.0
B0002MHDSI,A17KV95SQQPJUP,5.0
6301810678,A3KMKSFK5SJE4,5.0
6304561873,AFQS0CC7SRVH2,4.0
6303049079,A29WAUTF9MFU4U,3.0
B00005JPA6,A1UFY2YWV81UZB,5.0
B00003CXHJ,A3KDGJX43RU5MK,1.0
6303962467,A1BGKCK06VJGBG,4.0
6303049079,A3LAVBQYHB8NW5,5.0
B00015HX5E,A3GFWX9A7PTVDV,5.0
B00003CXZ1,A3A0MVCGTLTHUD,1.0
B00062IDLA,ABMJ67XZWJLK0,5.0
6305076456,A29USH0GOHG1ND,3.0
6301216156,A2IKYP44ML893Y,5.0
B00003CXI6,A3GIAQ4GOIO3D2,5.0
B00003CXKJ,A2QVLK1CJ9A9GN,2.0
6301969316,A2SDBE9ZGFCXD4,5.0
B0000SX9MS,A3OTM01Y1DPE6P,4.0
B00005JP9D,A1EO2MCY0NO4RQ,5.0
B00003CXE6,A255Z7LD9LJIP2,5.0
B0002VGU06,A3JM25YVLEE318,4.0
6301963717,APTKW4BI7YQ1U,3.0
6303416403,A2WAKXQ488IIWD,5.0
B00062IDCO,AIJUJILRSOWHQ,4.0
6304795254,A3L67Z2CFQB8I,5.0
6302662591,A1G8MLNSH4T3AE,5.0
6301798732,ATS1HA5M3EPZ4,4.0
B00018YCJ6,A2VXHH0ZZ1TB5P,5.0
B00005V7CT,A1FA5HBOGFB84,5.0
B00005JPJ8,A37UVWELNJSVEO,5.0
6305828075,A1T6MBYEFFG4LH,3.0
B00005JLYW,A3I0OYO5133Z6P,5.0
B00005JMJ4,A1ITX11NTKGOZP,2.0
6304500831,A2GA6M3HT1HOY7,5.0
B00008YGRU,A2C78XK9NFTQAM,2.0
B0001I2BUI,A21QT8MRI2FW6X,4.0
6304458975,A34TQOUNGK20CX,5.0
B00000FDZU,A35ID1D3XTBSSV,5.0
6305248869,AK477SLPLUJC,3.0
B00005JPXS,A1KVRTGA56F02X,5.0
B0002COTDA,A1O99D3629XXY4,5.0
7883704559,A2C4JHG5VWHNI0,5.0
B00006CXSS,AA44XFLO5L5L4,5.0
B00005JPY0,AMFM7BYOTO1IU,5.0
B00001IVEC,AO0W2UP6721SK,4.0
B00028G6FI,AHMNZMXBRC247,1.0
0792842111,A1ZJYLJQZSCCXH,5.0
B00006JDVX,AFWRWP18H6VR3,4.0
6301773551,A2MX3AQDGIA5G7,5.0
B00000IQBP,A1T2MK8TAX0LNK,5.0
B00004TJMR,A12I8TTO48GGYY,5.0
6302503507,A220FJEQNGMSRN,5.0
6305342741,A22R4A8AUMF9H7,4.0
B000066HAS,A26S26CIR2SWDS,5.0
B0002WYTWG,A215A3141AIK0Q,5.0
6305103607,A2EDZH51XHFA9B,4.0
0767809254,A1JXRFS0162QP3,4.0
0792836030,A2P5SMTLZR11FU,5.0
6303637574,APQM13MR5VK8Z,5.0
B00005NKVF,A3E6SM3UWJ5FG1,1.0
B000067IVT,A3T0ASRCZQL1ND,5.0
6302078075,A3MAZM138KFVOW,5.0
B0001ZX0EW,A2RK0V96NEH5QL,5.0
B00009MEEN,AQT3R6MNBJWPL,5.0
B00005JMQW,A2TAPL67U2A5HM,5.0
6304744404,A22QSR0LTDD0Y,5.0
B00004YA1G,A1SZAOQO1RQKEU,5.0
6300214338,A2J9R4YLA0OYG2,5.0
B00004YKS9,A99GAJ3WJYS59,1.0
6303148387,ANX00KYKXU14W,3.0
6301050886,A1W59BUVVMP4UL,5.0
B00005JMFQ,A27KAB9LW9D3TV,5.0
6301801288,A2AZDSHNG1QSEM,2.0
B00005JMFQ,AT1FQ1NYK1TNP,5.0
B000068DBD,ABJKFHRJLES5S,5.0
B00000IC7W,A13UFU1894FYT8,3.0
B00006CXSS,A5M1M9IJEQ8J2,5.0
B00008972L,AUIS7KG6YMQ6O,5.0
B00006IKBO,A3O34Y6E3NR9UN,5.0
6302241693,A34IBXM7E8CPWE,3.0
6303487696,A2F33CWEN42G1O,4.0
0783243499,A1NSUJJCG73IRF,4.0
0783218923,A1H4FQ90P6ELMB,5.0
B00005JKMY,ARTTD9SXAMT1N,1.0
B00005K3OI,A1KM9J57TJ65TC,1.0
6300181510,A2L38LZXYIHOEN,5.0
6305837325,AXBX4GUWN7CA7,5.0
6300248100,A3MFV850HFPG0T,5.0
B000067S1H,A3PPGM2O3EYVR1,4.0
6303057942,A4IPE0Z4EOMIC,5.0
7799146915,A3C19XLXW6AMEF,1.0
B00026L8NK,A35UW9QHK38KC8,5.0
7883704591,A25BQONGPMZ506,5.0
6304167954,A1S5A80S87WSV5,1.0
6304393121,ADU0DPWKYXK9F,5.0
B00003CY2S,A29IKPDK3G334J,5.0
B0002W4UMK,A2755HSCUMPVRD,3.0
B0002YLC1U,A2LKS4CGZL4NCQ,5.0
079284209X,A2M2JG5MXOXJQD,5.0
B00007L4OF,A30MTJT8R087IL,5.0
B00006RCNX,A3GQ3F76C9UNUA,5.0
6300182517,AYN486FTY3O0I,5.0
B00005JOX2,A36CYIEHP9AW82,5.0
B0000640VO,A13MKIQZP9CSTK,2.0
B00003CY1G,A1KF8Z5NWH25QR,2.0
6305837325,A2GX5MZQGDUVBK,5.0
B00005JLBE,A20J57GNUK3XVG,5.0
B00006CXSS,A4PN2PNWTJ82B,5.0
B00016MSVM,A277X23QEFK92O,5.0
0982939876,ALCVMG37O7F13,4.0
0767853636,A1T18PDKVK6HHM,5.0
6303027016,A1XLKKS3PE8MB3,5.0
B00004XPOK,A2DUP66AHY8JMG,5.0
B00005JNX0,AID8OJP77VK6Y,2.0
6302375770,A1TB26SFIM6O01,5.0
B00006WUWP,AIMELJUGE1Z17,5.0
6301916050,A9J4IMU99K4J1,5.0
B00005M20M,A132O2LX94WY9P,5.0
B00005JOYL,A8BM9KNM1LAFO,4.0
6305940932,AP46DZYHPB48U,5.0
0790733226,A1NSMQIF1C2VCE,2.0
B0000YTP02,A249JP7Z9SVO89,5.0
6305897786,A3SWKWIGOWAAD,5.0
6304981643,A1GSR7RGCG1QYZ,2.0
B00008MTXJ,AKQ6AI7ZJA40J,5.0
6304346271,A3GFLE1U0R9JOT,5.0
6301788508,A1I4QD60PRSZ7L,4.0
B00006JMRD,A38S5FL5BPLB37,5.0
B00067BCBI,AJ5JTQHABHAGI,5.0
6303521436,A3LZGLA88K0LA0,2.0
0792838955,A3GE7DPYKU3QLQ,5.0
B00008YGRR,A1LPCRKLPGZ3XA,4.0
B0006BHP9M,A1WHFHPGT7RHVJ,4.0
6302784751,AFXKROW383WFF,4.0
B0001O3YP8,A26QZ3GE21UREV,5.0
6304744404,A1KU8NLGYUWRLT,5.0
B00005JPI6,A1KILMH4V7I3JQ,5.0
B0001CNRLQ,A38ZTUNQJVGP6S,4.0
6300215954,A3EYZDFBARXC0L,5.0
B00008WJE5,A2BU9LFV4IE7T1,5.0
B00003CXXP,A9OSF88CGU7VF,5.0
6304119046,A1X054KUYG5V,5.0
6303272991,A3COHLOOWU0HFS,5.0
B0002M5U6A,A1VV2QVTDPNU6C,3.0
B00005Q2YV,A3JQ8W9UB7FBM8,4.0
B00005JPY0,A2FLLUOB4Q8R3,5.0
B00005JOJR,AKURFOMELXBHH,5.0
6303212395,A2QJDEL6RM2IGY,5.0
B00007M5J1,A19XX2I8RKGHYA,5.0
B000055Z8E,A166HWXD1TD0RX,5.0
6303394035,A3OO4WIO4SKD55,5.0
B00008YNI2,AISG2CF0HQL4R,1.0
B00049QPII,A2LYND62DE3A40,5.0
630242335X,AP5TIRMKTG0TR,5.0
B00005UQ9W,A2Z7TU96G2WB9B,3.0
6305342741,A37L4TKLBJ5L44,4.0
6303082653,A12ZVWK1CA0QV8,4.0
B00007149K,A2PGGSIPFIQZ4K,3.0
B00005R874,A3VG1EWSWVTR0E,5.0
B00005JKZY,A3L0FABWL9R2PJ,5.0
6302946387,A1ESUV5GGUZFTA,5.0
6302320488,A1K61ICJCQ2XN7,5.0
7799146958,A34VT4B3OTOXY1,5.0
B00006CXSS,A3T2CCNX4S5CN9,5.0
6303027016,A312O5Y4PWGRKA,5.0
6303365752,A3E02P3G0X15GD,5.0
B00000F16P,A9Q28YTLYREO7,3.0
B00065QKPS,A10Y8I6JUBO5SZ,5.0
B0000UI2NM,A2901ZBU12YWS0,3.0
0792143817,A3ID7219GJ8FU1,5.0
7880879625,A3LXP9DLPCGAQI,1.0
6301618033,APDTAXWCCVZ9Y,5.0
630211702X,A15JXG5COTW7AM,5.0
6304083262,A2EOFYRFB292KS,5.0
B0001WTWDI,AV1KRX5GXFT8B,4.0
B000009O11,A2JW1C784LE925,5.0
B00068NVMK,A3IQQ9PZHIT6AI,5.0
B00005JLF2,A2F0LBGF33L14W,3.0
B0001YJA2O,A281NPSIMI1C2R,5.0
630505116X,A3PGKWX6S08ZEV,3.0
B00005JPTK,A2MNMZMM6BGLTA,4.0
6304056915,A3J3DJ4KP4C3U,2.0
6304994567,A2CPVFRBUUCG0G,5.0
B00005TNER,A1S2UQZR6EW9S3,1.0
6305132666,A2P571LMXDNX68,5.0
6302121582,A38BO7URGG3US5,1.0
B00005KH49,A2BPK7ZBVQCI05,4.0
B00003CWT6,A3NMKUID5SN4A7,5.0
6303052207,A3LFNQIJ8CPZHO,4.0
B00005NKUN,ACMOY9EYZEP3E,1.0
B00006IUH2,A39NYKBV0Y49LL,5.0
B0000CEUY8,A28UY9ARH7WVKS,5.0
B00005ATQJ,A3HZ1R0V1XYN47,5.0
0780662504,A17RT3S25MR1TS,3.0
